num_acao;num_instancia;c_juiz;c_uf_juiz;c_cid_juiz;num_vara;c_uf_vara;c_cid_vara;c_ganho_causa;num_valor
112389;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;93832.26
64010;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;91999.11
15655;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;35650.02
116597;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;66520.39
15108;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;7108.94
76759;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;79192.91
87527;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
86597;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;93755.21
5299;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;135365.21
65169;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;36835.36
53892;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;85531.27
109132;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;16055.00
106329;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;7511.66
18205;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;7328.79
16559;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;164083.46
63137;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;39931.33
108485;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;136269.78
58414;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;159755.44
12082;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;59597.74
70787;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;48141.09
24687;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;12023.65
17121;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;87381.31
88091;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;61106.47
86029;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;52914.95
51345;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;86489.46
63756;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;77227.82
58987;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;157238.49
57997;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;73861.46
34249;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;38771.73
15614;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;205232.54
7501;2;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;59437.82
60128;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;65992.24
108906;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;31439.94
12140;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;88918.56
43743;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;242242.78
28839;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;75771.50
29000;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;40017.22
89537;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;9558.53
33600;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;14308.20
50073;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;24010.55
111369;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;89803.43
84572;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;40858.98
37320;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;85288.37
104528;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;89609.19
81445;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;56451.41
59812;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;93623.47
119694;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;67325.42
41944;2;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;57726.17
44215;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;35990.62
26452;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;45393.36
111615;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;7460.89
42689;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;7484.98
17232;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;41729.55
28816;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;96661.46
17423;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;43965.95
54096;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;69385.50
23402;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;96089.87
21766;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;23886.06
43505;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;30942.80
15644;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;40631.32
24011;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;91235.58
72750;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;90174.19
9244;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;75246.97
25129;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;150455.20
66739;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;130201.88
113747;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;63725.67
19033;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;393418.16
82537;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;75554.52
113630;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;29519.42
65103;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;94716.27
16306;2;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;88336.21
78251;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;33063.80
94100;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;8220.58
66239;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;75775.83
71539;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;90565.73
116420;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;85893.11
48665;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;29208.24
103923;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;8403.17
32552;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;92202.41
65570;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;75824.60
63332;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;23966.21
61282;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;28650.05
32496;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;125328.11
55722;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;13635.13
58428;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;75782.33
114141;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;7129.02
57372;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;43559.73
48299;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;44693.37
10362;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;64211.08
64849;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;26449.47
115053;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;31290.34
80276;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;329921.04
87491;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;29905.84
18319;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;8804.73
67261;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;12623.10
14390;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;92250.67
4557;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;18779.98
80497;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;49624.23
87188;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;45492.53
58531;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;57918.67
25869;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;13136.90
29133;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;14937.28
13387;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;4778.09
54885;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;77829.90
22671;3;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;9257.58
107396;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;43368.18
28947;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;180508.58
72651;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;90130.23
18994;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;73540.11
40936;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;42631.65
21087;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;9201.97
33880;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;72938.13
47573;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;39368.56
71966;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;34680.70
72968;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;283738.76
6169;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;77407.92
92467;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;67592.90
12870;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;62924.37
102191;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;82964.88
38450;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;84805.44
106435;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;9967.16
68303;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;9899.79
39394;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;64322.38
68490;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;17298.96
26446;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;59022.53
39843;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;48187.26
86143;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;57010.22
112130;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;47203.06
19571;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;86345.37
102648;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;21669.25
61469;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;15395.76
55881;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;92847.38
43484;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;94223.45
99052;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;65283.57
58345;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;42613.27
13714;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;44494.42
6226;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;11506.08
38981;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;40852.01
91305;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;9198.57
7011;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;79888.99
94858;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;40763.33
115443;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;172447.87
38760;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;54111.03
5089;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;80345.03
31806;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;85742.84
64516;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;77678.95
80584;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;87560.92
8605;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;84269.50
8301;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;51203.23
20918;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;65865.36
7643;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;91210.12
48138;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;38900.39
77392;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;333919.94
32951;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;66920.96
88653;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;12429.84
114276;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;44240.75
29272;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;61754.34
23261;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;5684.81
49132;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;346474.03
55127;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;60039.18
99842;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;88354.95
76747;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;19430.66
13939;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;69073.07
25640;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;39323.42
81558;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;65379.51
114564;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;48753.44
13143;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;76333.88
99042;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;19429.43
27890;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;70134.09
79787;3;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;14131.54
101721;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;63244.42
85964;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;43177.93
35673;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;5394.83
55928;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;256693.75
5823;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;236212.73
51305;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;22005.54
92551;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;74746.50
79541;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;11367.19
66892;2;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;285512.54
68695;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;10826.66
65159;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;15132.80
111193;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;16974.45
91501;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;82150.03
31168;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;43104.20
92834;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;99250.10
48102;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;21821.94
29282;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;59523.51
26736;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;12903.76
19858;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;21757.39
40081;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;91689.51
93107;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;19849.78
53633;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;99399.27
99846;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;85647.21
28877;2;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;56222.69
35306;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;15571.99
65210;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;41032.97
44237;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;299587.87
32241;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;34672.12
61063;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;29416.67
49926;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;389098.65
11933;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;90766.87
67000;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;257094.48
45267;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;44219.60
51794;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;22515.29
37158;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;307430.09
50684;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;97540.05
70598;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
31196;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;64801.80
14576;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;66076.00
54395;2;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;61157.18
43067;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;23043.56
65874;3;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Empresa;0
46255;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;50922.99
12043;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;33375.30
93294;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;68649.56
85236;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;133673.59
76518;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;11040.92
5458;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;26984.06
14741;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;19653.07
83680;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;18415.25
61965;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;78510.31
43970;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;19636.67
14115;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;81715.28
37526;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;8648.57
95227;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;22916.46
9186;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;76074.17
38330;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;13959.42
90848;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;57006.80
91258;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;35617.68
102061;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;79456.09
58892;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;72501.07
13222;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;53010.48
56491;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;24986.46
8824;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;73261.71
104306;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;20042.06
53551;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;353548.60
71360;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;87495.88
11982;3;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;119994.80
71493;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;15202.38
57728;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;80670.66
67726;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;35684.92
65408;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;75634.71
80549;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;31681.58
53246;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;18441.98
49219;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;3103.19
36181;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;13358.89
28733;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;72136.58
24086;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;45753.84
24678;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;92043.36
95464;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;8238.25
113468;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;17584.84
48701;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;3797.37
54446;1;Antonio Lorenzo;RO;Porto Velho;3;RJ;Rio de Janeiro;Funcionario;12930.84
31440;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;387064.45
14299;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;32052.34
98327;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;214510.65
102002;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;15128.34
92271;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;83449.12
45215;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;75652.26
81484;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;65792.64
118939;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;7536.03
97658;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;40855.36
69110;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;41982.00
87875;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;97375.29
17382;1;Alexssandro Silveira Motta;PR;Curitiba;4;ES;Vitoria;Funcionario;6189.10
52765;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;15051.47
84963;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;58246.70
40041;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;75338.79
81465;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;64901.25
112777;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;50854.06
94437;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;92665.22
93178;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;98768.94
21987;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;26081.04
47143;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;59732.82
76915;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;8055.88
8259;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;66409.64
31158;1;Fabio Nucatti Verberom;ES;Vitoria;2;RS;Porto Alegre;Funcionario;61084.35
34270;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;12794.71
23713;1;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Funcionario;6399.21
43630;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;87866.65
83173;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;46371.37
83027;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;395119.25
32269;1;Paulo Donaterio Santos;SP;Sao Paulo;1;SP;Osasco;Funcionario;37338.19
93051;1;Roberto Paulo de Andrade;MS;Campo Grande;5;SP;Sao Paulo;Funcionario;172133.54
19006;1;Jose Bonifacio da Silva;RN;Natal;10;DF;DF;Funcionario;26456.54
117727;3;Salim Akabar Neto;SP;Osasco;1;PR;Curitiba;Empresa;0
81050;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;52047.30
116454;1;Anibal Esteves;PE;Recife;2;SP;Santos;Funcionario;20932.83
114044;1;Ricardo Trouchetti;RS;Porto Alegre;3;RN;Natal;Funcionario;81111.60
33305;1;Rodrigo Rodrigues;RR;Boa Bista;5;SP;Sao Paulo;Funcionario;78797.33
